datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,sealevelpressure,cloudcover,visibility,moonphase,conditions,description,icon
23/02/1994,67.7,51.8,62.5,67.7,51.8,62.5,60.4,92.9,0.887,100,37.5,18.8,192.6,1009.7,99.5,7.4,0.42,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
24/02/1994,51.2,37.1,45.7,51.2,30.9,41.5,33.7,65.3,0.368,100,8.33,19.5,288.5,1014.3,60.2,11.3,0.46,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
25/02/1994,63.8,31.2,47.2,63.8,25.7,45.9,27.8,53.4,0.0,0,0.0,14.2,237.3,1017.8,1.0,13.0,0.5,Clear,Clear conditions throughout the day.,clear-day
26/02/1994,48.6,32.9,41.1,44.7,21.2,33.6,20.6,45.0,0.0,0,0.0,23.1,315.6,1019.9,14.1,13.4,0.52,Clear,Clear conditions throughout the day.,clear-day
27/02/1994,53.5,27.4,39.3,53.5,17.6,35.9,18.5,45.6,0.0,0,0.0,13.3,36.9,1025.8,12.0,12.8,0.56,Clear,Clear conditions throughout the day.,clear-day
28/02/1994,50.9,36.8,43.9,50.9,29.8,38.8,21.6,41.4,0.0,0,0.0,12.6,94.0,1026.6,97.3,12.4,0.59,Overcast,Cloudy skies throughout the day.,cloudy
01/03/1994,48.3,45.5,46.5,43.2,39.7,41.2,39.5,79.0,1.596,100,54.17,15.2,74.8,1017.2,99.9,5.3,0.63,Rain, Overcast,Cloudy skies throughout the day with rain.
02/03/1994,47.9,37.2,42.4,44.3,27.5,36.3,41.1,94.9,0.867,100,66.67,17.6,355.6,1002.9,100.0,4.9,0.66,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
03/03/1994,56.5,38.2,45.1,56.5,28.5,39.4,29.4,58.1,0.011,100,4.17,22.1,309.6,1010.3,48.4,11.5,0.7,Rain, Partially cloudy,Clearing in the afternoon with early morning rain.
04/03/1994,74.9,38.5,56.5,74.9,33.2,54.3,37.1,51.3,0.0,0,0.0,17.1,258.0,1011.2,18.7,13.1,0.75,Clear,Clear conditions throughout the day.,clear-day
05/03/1994,74.5,47.0,60.1,74.5,43.1,59.7,36.5,46.6,0.0,0,0.0,10.5,288.6,1013.0,1.6,13.4,0.77,Clear,Clear conditions throughout the day.,clear-day
06/03/1994,77.2,42.1,59.3,77.2,41.4,58.9,35.7,45.4,0.0,0,0.0,9.9,71.3,1018.6,5.8,13.2,0.8,Clear,Clear conditions throughout the day.,clear-day
07/03/1994,76.8,48.5,62.0,76.8,48.5,62.0,41.4,49.8,0.0,0,0.0,13.1,196.6,1020.3,44.9,12.5,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
08/03/1994,78.6,49.0,62.6,78.6,48.0,62.5,49.4,64.7,0.0,0,0.0,14.5,237.8,1017.5,49.0,11.8,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
09/03/1994,74.4,52.5,61.5,74.4,52.5,61.5,53.3,76.4,0.407,100,20.83,16.7,169.5,1011.6,92.5,7.7,0.91,Rain, Overcast,Cloudy skies throughout the day with late afternoon rain.
10/03/1994,59.1,37.5,43.3,59.1,28.5,36.6,33.3,70.4,0.225,100,12.5,20.7,309.5,1015.0,66.5,10.8,0.94,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
11/03/1994,54.8,31.2,42.6,54.8,24.5,38.4,22.7,47.8,0.0,0,0.0,14.6,331.9,1027.5,8.7,13.9,0.98,Clear,Clear conditions throughout the day.,clear-day
12/03/1994,59.7,32.8,45.8,59.7,29.2,44.7,26.0,49.6,0.0,0,0.0,12.7,86.4,1031.5,10.0,13.0,0,Clear,Clear conditions throughout the day.,clear-day
13/03/1994,63.4,37.0,50.9,63.4,37.0,50.9,36.6,58.7,0.0,0,0.0,15.1,229.9,1023.9,66.4,11.2,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
14/03/1994,68.3,43.9,55.5,68.3,41.2,54.5,37.3,55.4,0.0,0,0.0,15.5,287.6,1016.1,10.8,11.9,0.08,Clear,Clear conditions throughout the day.,clear-day
15/03/1994,77.3,42.6,60.7,77.3,40.6,60.0,36.6,43.9,0.0,0,0.0,20.6,275.9,1010.1,28.3,15.7,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
16/03/1994,58.0,42.9,51.0,58.0,37.5,48.9,22.7,33.9,0.0,0,0.0,21.3,309.7,1011.9,6.3,14.4,0.15,Clear,Clear conditions throughout the day.,clear-day
17/03/1994,63.5,34.2,48.1,63.5,28.1,45.3,19.7,35.3,0.0,0,0.0,10.9,317.0,1014.9,32.4,13.5,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
18/03/1994,69.9,42.8,57.4,69.9,39.6,56.4,42.0,56.7,0.0,0,0.0,18.0,255.1,1007.3,32.5,13.2,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
19/03/1994,74.5,48.0,60.0,74.5,44.8,59.7,32.8,39.7,0.0,0,0.0,11.5,299.2,1011.3,44.1,13.1,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
20/03/1994,79.7,44.3,62.5,79.7,43.4,62.4,44.5,54.2,0.0,0,0.0,10.6,210.5,1011.8,66.3,12.1,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
21/03/1994,75.1,60.5,66.4,75.1,60.5,66.4,58.6,77.2,0.0,0,0.0,16.4,243.0,1009.6,94.0,8.9,0.31,Overcast,Cloudy skies throughout the day.,cloudy
22/03/1994,75.8,42.4,58.9,75.8,35.6,57.3,36.1,48.4,0.0,0,0.0,16.6,336.0,1015.4,12.1,10.1,0.34,Clear,Clear conditions throughout the day.,clear-day
23/03/1994,72.3,45.8,59.8,72.3,45.8,59.8,47.3,64.8,0.022,100,8.33,13.9,179.5,1016.5,70.9,9.6,0.38,Rain, Partially cloudy,Partly cloudy throughout the day with late afternoon rain.
24/03/1994,67.5,59.5,63.6,67.5,59.5,63.6,63.0,97.8,1.47,100,54.17,12.2,190.7,1014.0,99.9,2.9,0.41,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
25/03/1994,64.9,50.2,60.7,64.9,50.2,60.7,52.6,77.0,0.271,100,16.67,18.9,304.3,1012.5,52.1,9.2,0.44,Rain, Partially cloudy,Clearing in the afternoon with rain clearing later.
26/03/1994,69.9,43.0,56.7,69.9,40.5,56.2,44.5,65.8,0.008,100,4.17,12.8,100.7,1015.4,79.7,10.9,0.48,Rain, Partially cloudy,Partly cloudy throughout the day with late afternoon rain.
27/03/1994,84.0,62.2,73.3,86.1,62.2,73.5,63.5,72.6,0.733,100,16.67,24.4,192.9,1005.4,97.9,9.6,0.5,Rain, Overcast,Cloudy skies throughout the day with rain.
28/03/1994,58.7,48.6,56.0,58.7,43.8,55.7,55.0,96.5,1.118,100,70.83,15.4,268.4,1010.4,99.9,7.1,0.54,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
29/03/1994,57.4,40.8,48.8,57.4,35.1,45.7,35.7,64.1,0.374,100,12.5,16.2,305.9,1022.1,32.2,11.2,0.58,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
30/03/1994,65.9,38.3,52.4,65.9,35.1,51.7,33.7,53.0,0.0,0,0.0,10.1,137.6,1026.3,51.6,13.2,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
31/03/1994,55.6,42.1,48.8,55.6,37.3,45.9,37.8,66.5,0.0,0,0.0,16.0,312.4,1022.4,40.3,12.6,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
01/04/1994,68.0,36.8,51.2,68.0,30.8,49.3,30.8,50.8,0.0,0,0.0,10.7,315.5,1021.9,0.0,10.9,0.68,Clear,Clear conditions throughout the day.,clear-day
02/04/1994,74.0,38.6,57.1,74.0,38.6,56.9,35.6,49.5,0.0,0,0.0,9.9,224.2,1022.3,2.7,11.2,0.75,Clear,Clear conditions throughout the day.,clear-day
03/04/1994,68.4,46.8,55.8,68.4,45.0,55.6,44.7,69.3,0.044,100,16.67,17.1,223.9,1018.0,65.7,9.6,0.75,Rain, Partially cloudy,Partly cloudy throughout the day with rain.
04/04/1994,71.3,48.4,57.3,71.3,44.3,56.5,45.6,70.2,0.497,100,4.17,12.2,299.5,1015.7,77.8,9.5,0.78,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
05/04/1994,74.6,44.6,59.7,74.6,44.6,59.7,46.9,66.5,0.034,100,8.33,13.4,170.7,1013.2,65.0,10.1,0.82,Rain, Partially cloudy,Partly cloudy throughout the day with late afternoon rain.
06/04/1994,66.7,52.9,59.7,66.7,52.9,59.7,57.7,93.4,0.844,100,58.33,16.2,241.4,1011.5,99.8,6.6,0.85,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
07/04/1994,61.4,40.4,49.8,61.4,32.8,46.2,37.4,64.5,0.0,0,0.0,15.3,324.0,1021.3,45.8,11.2,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
08/04/1994,68.3,41.3,54.0,68.3,37.0,52.4,34.6,51.5,0.0,0,0.0,14.5,86.5,1026.0,0.4,12.5,0.92,Clear,Clear conditions throughout the day.,clear-day
09/04/1994,73.4,53.7,61.9,73.4,53.7,61.9,52.3,72.4,0.0,0,0.0,12.5,118.5,1024.0,79.8,8.4,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
10/04/1994,79.0,63.5,70.7,79.0,63.5,70.7,59.8,69.1,0.0,0,0.0,13.6,180.5,1020.7,74.3,11.3,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
11/04/1994,83.5,59.8,72.0,82.5,59.8,71.9,58.3,65.5,0.0,0,0.0,13.8,146.2,1021.6,31.0,11.0,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
12/04/1994,78.8,64.2,70.3,78.8,64.2,70.3,62.8,78.0,0.056,100,4.17,16.5,160.5,1020.2,81.2,9.5,0.06,Rain, Partially cloudy,Partly cloudy throughout the day with morning rain.
13/04/1994,77.2,62.9,69.0,77.2,62.9,69.0,51.8,61.9,0.478,100,25.0,17.0,244.4,1014.1,74.4,9.9,0.09,Rain, Partially cloudy,Partly cloudy throughout the day with rain clearing later.
14/04/1994,81.2,50.8,67.1,79.9,50.8,66.9,45.1,49.1,0.0,0,0.0,11.4,221.1,1015.9,33.2,12.5,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
15/04/1994,72.0,63.2,66.7,72.0,63.2,66.7,62.8,88.0,1.333,100,50.0,14.2,198.7,1015.9,94.4,7.9,0.16,Rain, Overcast,Cloudy skies throughout the day with rain.
16/04/1994,71.0,56.4,63.0,71.0,56.4,63.0,46.5,61.5,0.608,100,12.5,15.3,305.0,1019.0,84.3,11.9,0.19,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
17/04/1994,77.3,45.8,62.0,77.3,44.4,61.9,39.3,47.7,0.0,0,0.0,13.3,299.3,1022.5,15.4,13.8,0.22,Clear,Clear conditions throughout the day.,clear-day
18/04/1994,80.7,51.9,66.9,79.6,51.9,66.7,40.2,40.2,0.0,0,0.0,11.2,123.1,1021.7,20.0,12.7,0.25,Clear,Partly cloudy throughout the day.,clear-day
19/04/1994,84.4,53.2,68.9,82.0,53.2,68.3,47.5,50.9,0.0,0,0.0,8.4,222.6,1020.2,35.1,11.1,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
20/04/1994,87.2,56.1,71.1,85.4,56.1,70.7,52.1,54.8,0.0,0,0.0,10.8,292.1,1018.4,34.8,11.7,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
21/04/1994,84.4,57.2,71.5,82.9,57.2,71.1,52.4,53.9,0.0,0,0.0,10.4,230.4,1015.7,69.7,12.1,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
22/04/1994,79.2,63.5,70.2,79.2,63.5,70.2,60.6,74.0,0.0,0,0.0,8.9,254.5,1012.7,75.5,10.5,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
23/04/1994,71.9,55.1,63.6,71.9,55.1,63.6,45.3,53.4,0.0,0,0.0,14.8,82.8,1017.7,30.2,11.6,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
24/04/1994,78.7,49.7,64.8,78.7,49.7,64.8,50.2,61.8,0.0,0,0.0,11.2,174.0,1018.5,6.7,11.8,0.46,Clear,Clear conditions throughout the day.,clear-day
25/04/1994,84.6,56.6,70.8,84.3,56.6,71.0,59.7,70.1,0.0,0,0.0,10.1,199.8,1015.1,29.2,11.8,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
26/04/1994,84.6,64.9,74.2,86.4,64.9,74.6,64.2,73.0,0.0,0,0.0,10.8,207.2,1015.6,59.6,9.6,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
27/04/1994,85.2,63.3,72.2,88.0,63.3,72.7,65.3,80.9,0.672,100,20.83,11.3,191.7,1018.6,58.4,8.6,0.56,Rain, Partially cloudy,Partly cloudy throughout the day with late afternoon rain.
28/04/1994,82.9,61.6,71.3,85.0,61.6,71.9,64.5,81.2,0.045,100,4.17,9.0,129.8,1021.0,68.0,8.0,0.6,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
29/04/1994,83.5,63.8,74.0,83.9,63.8,74.2,62.4,69.3,0.0,0,0.0,10.9,147.1,1022.2,33.9,11.5,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
30/04/1994,82.3,62.7,72.6,83.2,62.7,72.8,61.9,70.8,0.0,0,0.0,13.5,182.1,1018.6,63.3,13.4,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
01/05/1994,76.0,55.9,69.6,76.0,55.9,69.6,60.5,74.1,0.0,0,0.0,14.4,289.2,1015.6,66.4,10.9,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
02/05/1994,72.4,45.6,58.5,72.4,42.5,57.7,47.9,70.3,0.0,0,0.0,9.5,15.5,1018.2,55.8,11.1,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
03/05/1994,60.9,49.7,54.7,60.9,44.7,54.4,52.0,90.8,0.637,100,37.5,16.5,83.1,1018.6,87.6,4.8,0.76,Rain, Partially cloudy,Partly cloudy throughout the day with rain.
04/05/1994,65.7,50.5,57.0,65.7,50.5,57.0,52.9,86.9,0.022,100,12.5,12.9,6.4,1015.3,89.6,6.8,0.8,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
05/05/1994,70.6,50.6,60.5,70.6,50.6,60.5,49.1,69.7,0.0,0,0.0,13.5,327.7,1018.2,5.1,9.9,0.83,Clear,Clear conditions throughout the day.,clear-day
06/05/1994,76.8,49.9,64.4,76.8,49.9,64.4,51.6,67.0,0.0,0,0.0,7.3,281.6,1019.3,49.3,8.8,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
07/05/1994,80.9,57.5,69.0,81.1,57.5,69.1,58.1,70.3,0.0,0,0.0,15.4,236.6,1014.9,66.4,8.3,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
08/05/1994,70.5,53.7,63.2,70.5,53.7,63.2,51.6,68.5,0.36,100,16.67,15.2,308.2,1012.0,71.0,10.8,0.93,Rain, Partially cloudy,Partly cloudy throughout the day with rain clearing later.
09/05/1994,76.5,52.3,64.4,76.5,52.3,64.4,50.0,62.4,0.0,0,0.0,8.1,314.9,1015.4,70.7,12.7,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
10/05/1994,78.4,63.2,69.5,78.4,63.2,69.5,56.4,65.3,0.0,0,0.0,11.0,313.6,1017.3,60.8,11.6,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
11/05/1994,80.0,55.1,68.2,79.9,55.1,68.2,53.9,63.0,0.0,0,0.0,8.1,282.1,1019.0,54.0,11.8,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
12/05/1994,82.7,57.7,71.1,84.1,57.7,71.5,60.7,71.2,0.0,0,0.0,12.0,282.1,1014.7,82.5,10.4,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
13/05/1994,80.0,61.5,70.5,80.2,61.5,70.5,55.2,60.4,0.0,0,0.0,10.2,90.1,1014.9,58.5,11.8,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
14/05/1994,79.6,62.9,70.3,79.6,62.9,70.3,63.4,79.4,0.0,0,0.0,9.8,119.2,1016.0,81.4,6.7,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
15/05/1994,82.7,63.1,71.2,85.7,63.1,71.7,66.7,87.1,0.866,100,25.0,12.0,240.9,1015.2,93.5,6.5,0.17,Rain, Overcast,Cloudy skies throughout the day with rain.
16/05/1994,81.3,64.4,71.8,81.6,64.4,71.9,62.3,75.3,0.006,100,4.17,13.0,306.3,1014.7,41.9,9.4,0.21,Rain, Partially cloudy,Clearing in the afternoon with early morning rain.
17/05/1994,78.9,57.8,68.0,78.9,57.8,68.0,48.5,51.7,0.0,0,0.0,14.4,335.2,1014.3,22.0,13.8,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
18/05/1994,76.4,54.3,65.4,76.4,54.3,65.4,48.2,55.6,0.0,0,0.0,11.8,16.8,1013.8,2.1,12.6,0.25,Clear,Clear conditions throughout the day.,clear-day
19/05/1994,70.5,53.3,62.9,70.5,53.3,62.9,41.9,46.9,0.0,0,0.0,16.4,35.2,1012.8,24.0,11.6,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
20/05/1994,70.3,55.0,63.7,70.3,55.0,63.7,45.2,51.8,0.0,0,0.0,10.8,72.8,1015.1,69.9,12.0,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
21/05/1994,73.5,53.9,62.1,73.5,53.9,62.1,50.4,68.5,0.155,100,12.5,17.0,26.7,1017.0,57.0,9.6,0.38,Rain, Partially cloudy,Partly cloudy throughout the day with late afternoon rain.
22/05/1994,80.6,50.6,65.7,79.7,50.6,65.6,50.8,64.7,0.0,0,0.0,12.6,325.3,1017.8,3.2,10.8,0.41,Clear,Clear conditions throughout the day.,clear-day
23/05/1994,85.7,60.1,73.2,84.6,60.1,72.9,55.0,55.0,0.0,0,0.0,10.0,313.4,1016.3,11.6,12.6,0.45,Clear,Clear conditions throughout the day.,clear-day
24/05/1994,87.2,63.5,75.9,86.9,63.5,76.0,60.5,60.8,0.0,0,0.0,8.9,277.1,1013.9,29.2,7.5,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
25/05/1994,83.0,64.7,73.4,83.1,64.7,73.5,62.2,69.5,0.0,0,0.0,11.6,246.4,1010.7,68.6,5.8,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
26/05/1994,80.5,66.4,73.1,82.4,66.4,73.3,65.1,77.3,0.079,100,4.17,16.0,226.4,1008.8,86.8,5.8,0.55,Rain, Partially cloudy,Partly cloudy throughout the day with late afternoon rain.
27/05/1994,77.0,61.6,68.3,77.0,61.6,68.3,57.1,71.0,0.034,100,4.17,15.9,326.0,1012.6,78.8,9.2,0.58,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
28/05/1994,78.2,55.0,66.6,78.2,55.0,66.6,50.6,58.3,0.0,0,0.0,14.3,62.2,1017.4,46.9,11.3,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
29/05/1994,82.1,61.2,71.8,81.9,61.2,71.8,59.9,69.1,0.0,0,0.0,11.3,123.8,1018.9,47.9,10.2,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
30/05/1994,81.2,65.0,73.4,80.8,65.0,73.4,56.7,57.6,0.0,0,0.0,14.5,108.0,1019.6,72.0,11.8,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
31/05/1994,75.8,63.8,70.1,75.8,63.8,70.1,62.8,77.8,0.0,0,0.0,11.3,68.5,1018.1,79.0,10.3,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
01/06/1994,84.5,68.6,76.0,87.9,68.6,77.0,67.4,76.3,0.0,0,0.0,8.9,17.4,1016.3,76.6,9.1,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
02/06/1994,89.7,67.9,78.3,91.8,67.9,79.4,66.6,70.7,0.0,0,0.0,12.1,310.4,1016.0,17.8,7.5,0.78,Clear,Clear conditions throughout the day.,clear-day
03/06/1994,90.1,66.6,78.6,91.7,66.6,79.2,64.5,65.3,0.0,0,0.0,7.7,339.3,1016.3,27.0,9.5,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
04/06/1994,92.7,68.9,79.2,94.0,68.9,79.9,66.0,66.9,0.0,0,0.0,12.6,318.1,1015.2,84.2,8.8,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
05/06/1994,85.3,69.6,76.9,88.4,69.6,77.8,67.5,74.1,0.0,0,0.0,11.1,165.0,1015.7,78.9,9.1,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
06/06/1994,83.9,71.6,75.1,87.7,71.6,75.7,69.9,84.6,0.402,100,12.5,12.6,198.1,1014.1,94.6,10.4,0.91,Rain, Overcast,Cloudy skies throughout the day with rain.
07/06/1994,86.9,71.2,77.8,89.8,71.2,79.1,68.6,75.3,0.0,0,0.0,8.5,206.5,1011.1,87.5,9.5,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
08/06/1994,89.0,68.2,78.6,94.5,68.2,80.8,69.3,75.0,0.198,100,16.67,14.4,267.8,1010.6,73.1,8.7,0.98,Rain, Partially cloudy,Partly cloudy throughout the day with rain clearing later.
09/06/1994,83.4,72.5,77.0,87.9,72.5,78.0,70.0,79.5,0.067,100,8.33,12.3,107.6,1014.0,76.8,8.3,0,Rain, Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.
10/06/1994,86.9,70.7,77.9,89.2,70.7,78.8,67.4,72.1,0.0,0,0.0,9.1,287.3,1014.6,71.9,9.4,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
11/06/1994,83.0,70.4,75.1,86.8,70.4,75.6,68.4,80.5,0.024,100,12.5,10.7,86.1,1016.2,79.0,6.6,0.08,Rain, Partially cloudy,Partly cloudy throughout the day with late afternoon rain.
12/06/1994,86.5,68.0,77.2,89.3,68.0,78.7,67.7,74.3,0.076,100,4.17,11.3,147.8,1017.3,59.3,7.3,0.12,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
13/06/1994,89.2,70.5,79.5,90.5,70.5,80.6,67.7,70.1,0.0,0,0.0,11.8,227.2,1018.1,76.6,8.6,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
14/06/1994,84.8,69.4,75.9,90.0,69.4,77.1,69.4,81.3,0.16,100,8.33,8.6,286.2,1019.3,75.4,6.3,0.19,Rain, Partially cloudy,Partly cloudy throughout the day with afternoon rain.
15/06/1994,86.4,71.3,77.6,94.6,71.3,78.9,70.3,79.1,0.0,0,0.0,11.2,357.2,1020.5,62.0,6.8,0.22,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
16/06/1994,82.2,71.3,75.3,86.7,71.3,76.0,69.9,83.8,0.239,100,12.5,7.8,84.9,1020.8,95.5,6.9,0.25,Rain, Overcast,Cloudy skies throughout the day with rain.
17/06/1994,87.2,69.7,77.6,89.4,69.7,78.7,68.5,75.7,0.0,0,0.0,10.9,85.5,1018.3,71.7,8.7,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
18/06/1994,86.8,69.6,77.0,88.7,69.6,77.8,67.4,74.0,0.0,0,0.0,11.9,84.5,1017.2,59.5,9.0,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
19/06/1994,88.8,68.0,78.4,90.0,68.0,79.2,65.6,67.7,0.0,0,0.0,10.2,87.6,1017.5,30.5,10.9,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
20/06/1994,91.9,68.8,81.2,91.6,68.8,81.8,64.7,60.9,0.0,0,0.0,8.7,136.8,1016.5,32.6,13.1,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
21/06/1994,89.4,69.7,80.8,93.0,69.7,82.8,68.0,66.9,0.0,0,0.0,8.5,220.7,1014.3,41.4,12.7,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
22/06/1994,88.2,72.2,78.9,93.6,72.2,80.7,70.5,76.6,0.264,100,8.33,9.3,230.5,1012.7,58.4,8.7,0.47,Rain, Partially cloudy,Becoming cloudy in the afternoon with late afternoon rain.
23/06/1994,87.9,69.9,77.6,91.6,69.9,78.9,69.4,77.7,0.0,0,0.0,12.1,212.4,1012.0,83.8,9.6,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
24/06/1994,80.0,71.6,75.4,82.7,71.6,75.5,69.5,82.2,0.423,100,20.83,15.7,211.3,1008.8,97.7,10.1,0.54,Rain, Overcast,Cloudy skies throughout the day with rain.
25/06/1994,82.7,68.0,74.4,83.4,68.0,74.6,63.5,70.5,0.003,100,4.17,11.1,222.5,1012.5,91.8,11.9,0.57,Rain, Overcast,Cloudy skies throughout the day with early morning rain.
26/06/1994,84.6,65.9,75.3,88.1,65.9,76.7,66.7,75.8,0.0,0,0.0,14.6,198.7,1014.6,89.9,8.4,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
27/06/1994,85.1,73.3,78.5,88.5,73.3,79.5,70.6,78.1,1.239,100,25.0,20.4,235.2,1011.6,72.1,8.8,0.64,Rain, Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.
28/06/1994,89.4,73.2,79.8,96.3,73.2,82.8,72.0,78.9,0.0,0,0.0,14.9,230.5,1014.5,76.1,5.1,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
29/06/1994,80.9,68.8,73.1,86.0,68.8,73.3,69.2,87.7,0.794,100,25.0,11.7,229.0,1014.1,71.8,7.1,0.7,Rain, Partially cloudy,Partly cloudy throughout the day with rain.
30/06/1994,88.5,68.2,77.1,87.8,68.2,77.3,65.6,71.8,0.0,0,0.0,8.3,284.4,1014.7,65.7,6.7,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
01/07/1994,88.9,68.6,78.5,91.0,68.6,79.4,66.6,69.2,0.0,0,0.0,7.6,267.0,1015.3,70.1,7.8,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
02/07/1994,89.6,69.5,79.7,90.4,69.5,80.7,66.2,66.3,0.0,0,0.0,10.3,138.9,1015.4,44.7,7.3,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
03/07/1994,83.7,71.4,76.4,88.0,71.4,77.6,70.0,81.7,0.187,100,20.83,15.1,110.5,1017.0,82.4,8.8,0.83,Rain, Partially cloudy,Partly cloudy throughout the day with late afternoon rain.
04/07/1994,75.6,71.7,73.5,75.6,71.7,73.5,71.4,93.2,2.508,100,62.5,19.5,97.1,1016.8,99.9,5.3,0.86,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
05/07/1994,75.7,71.7,73.6,75.7,71.7,73.6,72.0,94.7,3.521,100,95.83,17.3,64.6,1014.5,99.9,3.8,0.9,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
